Transaction_ID,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Store_Branch,Rating,Month,Month_Num,Segment
TXN00050,CUST0169,20,Female,Laptops,Lenovo ThinkPad E14,2,4151.99,10,7473.58,2025-12-24,Dubai,Credit Card,Online Store,5.0,December,12,High-Value
TXN00225,CUST0170,51,Male,Laptops,MacBook Air M3,1,8567.1,15,7282.04,2025-06-24,Abu Dhabi,Apple Pay,Outlet Branch,1.0,June,6,At-Risk
TXN00851,CUST0133,49,Female,Tablets,iPad Air,4,958.84,0,3835.36,2025-11-06,Fujairah,Debit Card,Online Store,5.0,November,11,High-Value
TXN00648,CUST0268,34,Female,Audio,Bose QuietComfort,1,979.35,5,930.38,2025-07-01,Abu Dhabi,Cash,Downtown Branch,4.0,July,7,High-Value
TXN00563,CUST0183,46,Female,Smart Home,Philips Hue Starter Kit,1,209.27,0,209.27,2025-04-03,Ras Al Khaimah,Credit Card,Online Store,3.0,April,4,At-Risk
TXN00623,CUST0184,31,Female,TVs,Sony 50in Bravia,1,5803.11,10,5222.8,2025-07-26,Fujairah,Credit Card,Online Store,4.0,July,7,At-Risk
TXN01088,CUST0034,35,Male,Smart Home,Philips Hue Starter Kit,3,249.3,0,747.9,2025-10-27,Sharjah,Debit Card,Downtown Branch,5.0,October,10,High-Value
TXN00805,CUST0263,46,Male,Laptops,Dell XPS 13,1,4783.09,0,4783.09,2025-05-20,Fujairah,Cash,Downtown Branch,3.0,May,5,High-Value
TXN00605,CUST0079,39,Male,Laptops,HP Pavilion 15,1,5181.34,10,4663.21,2025-04-22,Al Ain,Tabby (BNPL),Downtown Branch,4.0,April,4,High-Value
TXN00443,CUST0100,42,Male,Gaming,Nintendo Switch OLED,1,2329.02,0,2329.02,2025-01-05,Ajman,Apple Pay,Downtown Branch,5.0,January,1,High-Value
TXN01138,CUST0054,64,Female,TVs,Sony 50in Bravia,2,7352.17,0,14704.34,2025-10-09,Al Ain,Cash,Mall Branch,1.0,October,10,Loyal/Regular
TXN01025,CUST0239,19,Male,Cameras,Canon EOS R50,1,4114.04,0,4114.04,2025-01-24,Sharjah,Credit Card,Downtown Branch,4.0,January,1,At-Risk
TXN00540,CUST0040,55,Female,Wearables,Samsung Galaxy Watch 6,1,2216.11,0,2216.11,2025-11-18,Al Ain,Cash,Online Store,5.0,November,11,At-Risk
TXN00768,CUST0260,52,Female,TVs,Sony 50in Bravia,1,7770.68,20,6216.54,2025-10-08,Ajman,Cash,Mall Branch,5.0,October,10,At-Risk
TXN00763,CUST0060,38,Female,Laptops,MacBook Air M3,2,5169.14,0,10338.28,2025-01-19,Dubai,Tabby (BNPL),Outlet Branch,4.0,January,1,High-Value
TXN00869,CUST0048,34,Male,Laptops,Lenovo ThinkPad E14,4,7834.68,0,31338.72,2025-01-26,Ras Al Khaimah,Credit Card,Outlet Branch,2.0,January,1,Loyal/Regular
TXN00690,CUST0206,51,Female,Cameras,Canon EOS R50,3,2139.6,0,6418.8,2025-03-07,Ras Al Khaimah,Cash,Outlet Branch,5.0,March,3,High-Value
TXN00188,CUST0180,53,Male,Cameras,DJI Osmo Pocket 3,1,1912.9,0,1912.9,2025-03-02,Abu Dhabi,Tabby (BNPL),Online Store,4.0,March,3,Low-Engagement
TXN00407,CUST0135,45,Female,Laptops,Lenovo ThinkPad E14,2,5263.67,0,10527.34,2025-01-18,Dubai,Debit Card,Outlet Branch,4.0,January,1,At-Risk
TXN01012,CUST0197,29,Female,Gaming,Nintendo Switch OLED,2,2426.65,5,4610.64,2025-12-07,Dubai,Debit Card,Mall Branch,5.0,December,12,High-Value
TXN00752,CUST0217,55,Male,Gaming,Nintendo Switch OLED,4,2054.54,0,8218.16,2025-10-19,Fujairah,Debit Card,Mall Branch,4.0,October,10,High-Value
TXN01051,CUST0269,56,Female,Cameras,DJI Osmo Pocket 3,1,1223.53,0,1223.53,2025-09-24,Al Ain,Credit Card,Outlet Branch,4.0,September,9,Loyal/Regular
TXN00462,CUST0032,38,Male,Laptops,Dell XPS 13,3,7627.75,15,19450.76,2025-09-01,Sharjah,Debit Card,Downtown Branch,4.0,September,9,High-Value
TXN00671,CUST0172,39,Female,TVs,LG 65in OLED,1,1933.32,0,1933.32,2025-01-11,Ras Al Khaimah,Tabby (BNPL),Downtown Branch,5.0,January,1,Loyal/Regular
TXN00656,CUST0232,39,Female,Mobiles,iPhone 15,5,3806.78,5,18082.21,2025-10-06,Abu Dhabi,Credit Card,Mall Branch,5.0,October,10,High-Value
TXN00786,CUST0250,62,Female,Mobiles,Xiaomi Redmi Note 13,1,821.8,0,821.8,2025-01-12,Fujairah,Debit Card,Outlet Branch,4.0,January,1,At-Risk
TXN00715,CUST0009,46,Female,Smart Home,Amazon Echo Dot,1,1188.76,0,1188.76,2025-10-08,Fujairah,Credit Card,Downtown Branch,5.0,October,10,At-Risk
TXN00425,CUST0225,28,Female,Cameras,DJI Osmo Pocket 3,3,4783.24,10,12914.75,2025-06-25,Sharjah,Credit Card,Outlet Branch,5.0,June,6,High-Value
TXN00044,CUST0270,18,Male,Laptops,MacBook Air M3,2,5071.84,0,10143.68,2025-01-17,Dubai,Debit Card,Mall Branch,5.0,January,1,At-Risk
TXN00662,CUST0193,62,Female,Cameras,GoPro Hero 12,3,3127.13,10,8443.25,2025-12-04,Ajman,Apple Pay,Online Store,5.0,December,12,High-Value
TXN00636,CUST0191,57,Male,TVs,Sony 50in Bravia,2,2041.93,15,3471.28,2025-06-19,Ajman,Credit Card,Outlet Branch,4.0,June,6,At-Risk
TXN00529,CUST0206,51,Female,Cameras,Sony Alpha A6400,1,3452.85,0,3452.85,2025-09-19,Ras Al Khaimah,Tabby (BNPL),Downtown Branch,5.0,September,9,High-Value
TXN00988,CUST0060,38,Female,Tablets,Xiaomi Pad 6,2,3377.68,0,6755.36,2025-05-05,Dubai,Apple Pay,Outlet Branch,5.0,May,5,High-Value
TXN00219,CUST0168,54,Male,Gaming,Logitech G502 Mouse,1,898.3,0,898.3,2025-11-19,Abu Dhabi,Credit Card,Downtown Branch,3.0,November,11,Loyal/Regular
TXN00821,CUST0147,24,Female,Gaming,PlayStation 5,1,896.41,0,896.41,2025-03-23,Fujairah,Credit Card,Mall Branch,5.0,March,3,Loyal/Regular
TXN01174,CUST0023,32,Male,Audio,Sony WH-1000XM5,1,904.44,0,904.44,2025-04-23,Ajman,Debit Card,Outlet Branch,3.0,April,4,High-Value
TXN00856,CUST0158,19,Male,Wearables,Apple Watch Series 9,2,2048.29,0,4096.58,2025-06-12,Unknown,Tabby (BNPL),Outlet Branch,4.0,June,6,At-Risk
TXN00610,CUST0130,36,Male,Gaming,Nintendo Switch OLED,2,1588.25,0,3176.5,2025-11-15,Ras Al Khaimah,Debit Card,Downtown Branch,5.0,November,11,Loyal/Regular
TXN00486,CUST0038,34,Male,TVs,Samsung 55in QLED,1,3803.03,0,3803.03,2025-12-09,Sharjah,Debit Card,Outlet Branch,4.0,December,12,Loyal/Regular
TXN01150,CUST0116,34,Female,Accessories,Anker Power Bank,1,108.69,20,86.95,2025-01-08,Sharjah,Debit Card,Downtown Branch,5.0,January,1,At-Risk
TXN01018,CUST0185,65,Male,Wearables,Samsung Galaxy Watch 6,1,314.04,0,314.04,2025-05-09,Ras Al Khaimah,Tabby (BNPL),Mall Branch,5.0,May,5,High-Value
TXN01086,CUST0091,30,Female,Gaming,Logitech G502 Mouse,5,1431.24,0,7156.2,2025-12-08,Sharjah,Cash,Online Store,5.0,December,12,Loyal/Regular
TXN00082,CUST0214,44,Female,Tablets,iPad Air,1,2165.76,20,1732.61,2025-07-26,Al Ain,Tabby (BNPL),Mall Branch,4.0,July,7,At-Risk
TXN00325,CUST0170,51,Male,Accessories,Laptop Sleeve,2,172.51,0,345.02,2025-01-21,Abu Dhabi,Tabby (BNPL),Mall Branch,5.0,January,1,At-Risk
TXN01081,CUST0268,34,Female,Audio,AirPods Pro 2,2,572.52,5,1087.79,2025-10-08,Abu Dhabi,Debit Card,Outlet Branch,3.0,October,10,High-Value
TXN00020,CUST0153,60,Male,Cameras,DJI Osmo Pocket 3,1,5758.93,0,5758.93,2025-04-25,Abu Dhabi,Tabby (BNPL),Outlet Branch,4.0,April,4,At-Risk
TXN00455,CUST0102,45,Female,Wearables,Apple Watch Series 9,2,2734.2,0,5468.4,2025-01-27,Sharjah,Apple Pay,Mall Branch,4.0,January,1,Loyal/Regular
TXN01111,CUST0261,45,Female,Laptops,Lenovo ThinkPad E14,1,1621.09,0,1621.09,2025-12-04,Abu Dhabi,Cash,Online Store,5.0,December,12,High-Value
TXN00759,CUST0075,53,Male,Audio,AirPods Pro 2,1,1477.19,5,1403.33,2025-05-28,Al Ain,Tabby (BNPL),Mall Branch,5.0,May,5,High-Value
TXN00035,CUST0203,65,Female,Mobiles,Xiaomi Redmi Note 13,1,2785.32,5,2646.05,2025-10-19,Ajman,Apple Pay,Online Store,3.0,October,10,High-Value
TXN00809,CUST0136,18,Female,Tablets,Xiaomi Pad 6,1,3215.34,20,2572.27,2025-09-01,Fujairah,Cash,Downtown Branch,5.0,September,9,High-Value
TXN01163,CUST0032,38,Male,Wearables,Apple Watch Series 9,1,2006.78,0,2006.78,2025-12-01,Sharjah,Credit Card,Online Store,4.0,December,12,High-Value
TXN00905,CUST0221,65,Male,Gaming,Xbox Series X,1,1937.6,20,1550.08,2025-09-09,Ajman,Tabby (BNPL),Outlet Branch,5.0,September,9,Loyal/Regular
TXN00801,CUST0229,47,Male,Laptops,MacBook Air M3,2,8563.64,0,17127.28,2025-06-25,Dubai,Debit Card,Downtown Branch,2.0,June,6,High-Value
TXN00097,CUST0045,61,Female,Laptops,HP Pavilion 15,2,4486.2,0,8972.4,2025-06-14,Al Ain,Tabby (BNPL),Mall Branch,3.0,June,6,At-Risk
TXN01108,CUST0014,42,Male,Tablets,Xiaomi Pad 6,4,1044.71,0,4178.84,2025-12-28,Abu Dhabi,Debit Card,Outlet Branch,2.0,December,12,High-Value
TXN00447,CUST0045,61,Female,Accessories,USB-C Cable Pack,3,148.91,0,446.73,2025-07-06,Al Ain,Credit Card,Online Store,5.0,July,7,At-Risk
TXN00475,CUST0141,62,Male,TVs,Samsung 55in QLED,2,6241.72,15,10610.92,2025-11-22,Al Ain,Apple Pay,Online Store,5.0,November,11,Loyal/Regular
TXN00367,CUST0276,33,Female,Tablets,Lenovo Tab P11,2,1694.31,0,3388.62,2025-11-03,Ras Al Khaimah,Apple Pay,Online Store,4.0,November,11,High-Value
TXN01177,CUST0140,18,Male,Smart Home,Amazon Echo Dot,1,586.68,0,586.68,2025-12-27,Dubai,Apple Pay,Online Store,5.0,December,12,At-Risk
TXN00761,CUST0264,47,Female,Gaming,Logitech G502 Mouse,2,2433.4,0,4866.8,2025-01-08,Abu Dhabi,Apple Pay,Outlet Branch,4.0,January,1,Loyal/Regular
TXN00919,CUST0254,41,Male,Tablets,Samsung Galaxy Tab S9,2,3206.15,0,6412.3,2025-09-24,Al Ain,Credit Card,Outlet Branch,5.0,September,9,At-Risk
TXN00760,CUST0076,32,Male,Smart Home,Ring Video Doorbell,1,863.42,0,863.42,2025-05-16,Dubai,Debit Card,Mall Branch,3.0,May,5,High-Value
TXN00393,CUST0017,25,Female,Audio,Sony WH-1000XM5,1,950.86,0,950.86,2025-11-22,Dubai,Apple Pay,Online Store,2.0,November,11,High-Value
TXN00507,CUST0249,55,Male,Mobiles,Google Pixel 8,4,1336.28,0,5345.12,2025-05-05,Dubai,Apple Pay,Downtown Branch,5.0,May,5,Loyal/Regular
TXN00435,CUST0076,32,Male,Mobiles,Xiaomi Redmi Note 13,3,935.87,5,2667.23,2025-11-10,Dubai,Cash,Mall Branch,2.0,November,11,High-Value
TXN00649,CUST0228,59,Female,Laptops,Asus ZenBook 14,1,6051.41,0,6051.41,2025-12-01,Sharjah,Cash,Outlet Branch,3.0,December,12,High-Value
TXN00943,CUST0219,18,Female,Wearables,Samsung Galaxy Watch 6,1,588.96,5,559.51,2025-12-12,Abu Dhabi,Debit Card,Online Store,4.0,December,12,Loyal/Regular
TXN00133,CUST0237,59,Male,TVs,Samsung 55in QLED,3,3892.45,5,11093.48,2025-08-02,Fujairah,Apple Pay,Online Store,5.0,August,8,At-Risk
TXN01075,CUST0082,26,Female,Cameras,GoPro Hero 12,1,3614.07,0,3614.07,2025-11-23,Sharjah,Debit Card,Downtown Branch,5.0,November,11,Loyal/Regular
TXN00973,CUST0182,55,Female,Accessories,Laptop Sleeve,2,231.87,0,463.74,2025-11-23,Ajman,Debit Card,Downtown Branch,5.0,November,11,Loyal/Regular
TXN00451,CUST0160,22,Female,Audio,JBL Flip 6,1,480.92,0,480.92,2025-11-22,Abu Dhabi,Credit Card,Online Store,3.0,November,11,Loyal/Regular
TXN00032,CUST0021,60,Male,TVs,Hisense 43in 4K,1,1426.88,0,1426.88,2025-12-11,Fujairah,Apple Pay,Downtown Branch,3.0,December,12,High-Value
TXN00122,CUST0244,56,Male,Accessories,USB-C Cable Pack,1,271.89,0,271.89,2025-01-25,Fujairah,Credit Card,Downtown Branch,4.0,January,1,High-Value
TXN01113,CUST0166,64,Female,Mobiles,Samsung Galaxy S24,1,3935.43,0,3935.43,2025-07-05,Ajman,Apple Pay,Mall Branch,2.0,July,7,High-Value
TXN00256,CUST0117,60,Female,Tablets,Lenovo Tab P11,1,3427.81,10,3085.03,2025-03-14,Ajman,Tabby (BNPL),Mall Branch,3.0,March,3,High-Value
TXN00893,CUST0057,58,Male,Audio,Sony WH-1000XM5,1,1625.26,0,1625.26,2025-10-15,Sharjah,Cash,Online Store,3.0,October,10,High-Value
TXN00360,CUST0217,55,Male,Accessories,Anker Power Bank,1,190.79,5,181.25,2025-02-04,Fujairah,Tabby (BNPL),Outlet Branch,4.0,February,2,High-Value
TXN00052,CUST0143,53,Male,Cameras,Sony Alpha A6400,3,5439.72,20,13055.33,2025-11-20,Ajman,Tabby (BNPL),Mall Branch,5.0,November,11,High-Value
TXN00876,CUST0197,29,Female,Smart Home,Google Nest Hub,1,745.5,5,708.22,2025-01-06,Dubai,Credit Card,Online Store,4.0,January,1,High-Value
TXN00939,CUST0031,58,Male,Tablets,Samsung Galaxy Tab S9,2,2154.1636718749996,15,3662.08,2025-10-02,Ras Al Khaimah,Debit Card,Outlet Branch,2.0,October,10,At-Risk
TXN00773,CUST0079,39,Male,Gaming,Logitech G502 Mouse,5,1133.67,0,5668.35,2025-03-18,Al Ain,Credit Card,Outlet Branch,2.0,March,3,High-Value
TXN01127,CUST0224,39,Female,Wearables,Apple Watch Series 9,5,2715.73,0,13578.65,2025-11-17,Ras Al Khaimah,Debit Card,Downtown Branch,5.0,November,11,High-Value
TXN00680,CUST0215,47,Female,Gaming,Xbox Series X,3,530.67,15,1353.21,2025-06-01,Dubai,Debit Card,Downtown Branch,4.0,June,6,Low-Engagement
TXN00806,CUST0082,26,Female,Cameras,Sony Alpha A6400,1,4256.62,15,3618.13,2025-07-17,Sharjah,Tabby (BNPL),Online Store,4.0,July,7,Loyal/Regular
TXN00125,CUST0069,52,Male,Wearables,Garmin Venu 3,3,982.09,0,2946.27,2025-11-21,Ras Al Khaimah,Cash,Downtown Branch,1.0,November,11,Loyal/Regular
TXN00405,CUST0006,23,Male,Smart Home,Amazon Echo Dot,1,470.02,0,470.02,2025-01-17,Sharjah,Debit Card,Downtown Branch,2.0,January,1,Low-Engagement
TXN00731,CUST0158,19,Male,Cameras,Canon EOS R50,1,3248.33,15,2761.08,2025-05-19,Ajman,Debit Card,Downtown Branch,5.0,May,5,At-Risk
TXN00832,CUST0257,45,Female,TVs,LG 65in OLED,1,4080.96,20,3264.77,2025-07-05,Ras Al Khaimah,Debit Card,Outlet Branch,5.0,July,7,Loyal/Regular
TXN01072,CUST0058,41,Male,Tablets,Lenovo Tab P11,1,1856.1,15,1577.68,2025-11-07,Al Ain,Cash,Mall Branch,4.0,November,11,High-Value
TXN00726,CUST0219,18,Female,Accessories,Wireless Charger Pad,1,82.53,0,82.53,2025-09-10,Abu Dhabi,Cash,Outlet Branch,5.0,September,9,Loyal/Regular
TXN00588,CUST0237,59,Male,Audio,JBL Flip 6,1,1307.08,0,1307.08,2025-06-09,Fujairah,Debit Card,Mall Branch,5.0,June,6,At-Risk
TXN00608,CUST0269,56,Female,Laptops,HP Pavilion 15,1,5011.64,10,4510.48,2025-04-05,Al Ain,Cash,Downtown Branch,4.0,April,4,Loyal/Regular
TXN00434,CUST0244,56,Male,Accessories,Laptop Sleeve,2,171.4,0,342.8,2025-12-09,Fujairah,Tabby (BNPL),Downtown Branch,2.0,December,12,High-Value
TXN00675,CUST0169,20,Female,Cameras,Sony Alpha A6400,1,1594.04,5,1514.34,2025-08-27,Dubai,Debit Card,Downtown Branch,5.0,August,8,High-Value
TXN00361,CUST0005,45,Male,Mobiles,Samsung Galaxy S24,1,2203.88,0,2203.88,2025-12-06,Dubai,Tabby (BNPL),Online Store,4.0,December,12,Loyal/Regular
TXN01100,CUST0012,27,Male,Tablets,iPad Air,1,2498.27,10,2248.44,2025-11-27,Fujairah,Tabby (BNPL),Mall Branch,5.0,November,11,Loyal/Regular
TXN00467,CUST0079,39,Male,TVs,LG 65in OLED,1,2113.09,0,2113.09,2025-11-16,Al Ain,Apple Pay,Downtown Branch,3.0,November,11,High-Value
TXN00300,CUST0161,59,Female,Wearables,Samsung Galaxy Watch 6,2,802.22,0,1604.44,2025-04-22,Ras Al Khaimah,Debit Card,Downtown Branch,4.0,April,4,High-Value
TXN00494,CUST0231,31,Female,Mobiles,iPhone 15,1,2055.35,5,1952.58,2025-06-07,Abu Dhabi,Tabby (BNPL),Outlet Branch,5.0,June,6,At-Risk
TXN00528,CUST0076,32,Male,Cameras,DJI Osmo Pocket 3,1,2862.76,0,2862.76,2025-01-22,Dubai,Tabby (BNPL),Mall Branch,4.0,January,1,High-Value
TXN01193,CUST0210,52,Male,Gaming,Nintendo Switch OLED,1,769.73,0,769.73,2025-10-10,Sharjah,Tabby (BNPL),Outlet Branch,2.0,October,10,High-Value
